"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jan 03 20:58:21 GMT 2025","Fri Jan 03 20:58:21 GMT 2025","1","chromium","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Fri Jan 03 20:58:25 GMT 2025","Fri Jan 03 20:58:25 GMT 2025","278","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 8: POST To Verify Login without email parameter",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","0","firefox","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 4: Logout User",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","0","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 24: Download Invoice after purchase order",""
"passed","Fri Jan 03 20:58:31 GMT 2025","Fri Jan 03 20:58:32 GMT 2025","437","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"skipped","Fri Jan 03 20:58:34 GMT 2025","Fri Jan 03 20:58:34 GMT 2025","0","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"skipped","Fri Jan 03 20:58:21 GMT 2025","Fri Jan 03 20:58:21 GMT 2025","0","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Fri Jan 03 20:58:32 GMT 2025","Fri Jan 03 20:58:32 GMT 2025","214","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""jeans""",""
"passed","Fri Jan 03 20:58:24 GMT 2025","Fri Jan 03 20:58:24 GMT 2025","262","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""jeans""",""
"passed","Fri Jan 03 20:58:33 GMT 2025","Fri Jan 03 20:58:34 GMT 2025","341","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"passed","Fri Jan 03 20:58:26 GMT 2025","Fri Jan 03 20:58:26 GMT 2025","368","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","0","firefox","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 19: View & Cart Brand Products",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","0","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","0","firefox","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"skipped","Fri Jan 03 20:58:34 GMT 2025","Fri Jan 03 20:58:34 GMT 2025","1","Webkit","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","1","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
"passed","Fri Jan 03 20:58:21 GMT 2025","Fri Jan 03 20:58:21 GMT 2025","116","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 12: DELETE METHOD To Delete User Account",""
"skipped","Fri Jan 03 20:58:21 GMT 2025","Fri Jan 03 20:58:21 GMT 2025","0","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 9: Search Product",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","1","firefox","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","0","firefox","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 9: Search Product",""
"passed","Fri Jan 03 20:58:34 GMT 2025","Fri Jan 03 20:58:34 GMT 2025","208","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"passed","Fri Jan 03 20:58:23 GMT 2025","Fri Jan 03 20:58:23 GMT 2025","253","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 3: Get All Brands List",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","0","firefox","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 5: Register User with existing email",""
"skipped","Fri Jan 03 20:58:34 GMT 2025","Fri Jan 03 20:58:34 GMT 2025","0","Webkit","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 5: Register User with existing email",""
"skipped","Fri Jan 03 20:58:34 GMT 2025","Fri Jan 03 20:58:34 GMT 2025","0","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 21: Add review on product",""
"skipped","Fri Jan 03 20:58:21 GMT 2025","Fri Jan 03 20:58:21 GMT 2025","0","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
"passed","Fri Jan 03 20:58:23 GMT 2025","Fri Jan 03 20:58:23 GMT 2025","245","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"passed","Fri Jan 03 20:58:19 GMT 2025","Fri Jan 03 20:58:19 GMT 2025","124","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"skipped","Fri Jan 03 20:58:34 GMT 2025","Fri Jan 03 20:58:34 GMT 2025","0","Webkit","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 10: Verify Subscription in home page",""
"passed","Fri Jan 03 20:58:23 GMT 2025","Fri Jan 03 20:58:24 GMT 2025","285","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""top""",""
"skipped","Fri Jan 03 20:58:21 GMT 2025","Fri Jan 03 20:58:21 GMT 2025","0","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 3: Login User with incorrect email and password",""
"passed","Fri Jan 03 20:58:24 GMT 2025","Fri Jan 03 20:58:24 GMT 2025","276","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","1","firefox","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
"skipped","Fri Jan 03 20:58:27 GMT 2025","Fri Jan 03 20:58:27 GMT 2025","0","firefox","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 6: Contact Us Form",""
