"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 22:28:33 GMT 2025","Fri Jan 03 22:28:35 GMT 2025","2015","Microsoft Edge","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 7: Verify Test Cases Page",""
"passed","Fri Jan 03 22:08:52 GMT 2025","Fri Jan 03 22:08:57 GMT 2025","5528","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Fri Jan 03 22:07:41 GMT 2025","Fri Jan 03 22:07:41 GMT 2025","260","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 10: POST To Verify Login with invalid details",""
"passed","Fri Jan 03 22:04:35 GMT 2025","Fri Jan 03 22:04:35 GMT 2025","123","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 11: POST To Create/Register User Account",""
"passed","Fri Jan 03 22:12:50 GMT 2025","Fri Jan 03 22:12:50 GMT 2025","212","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 9: DELETE To Verify Login",""
"passed","Fri Jan 03 22:23:23 GMT 2025","Fri Jan 03 22:23:23 GMT 2025","167","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 7: POST To Verify Login with valid details",""
"passed","Fri Jan 03 22:19:04 GMT 2025","Fri Jan 03 22:19:08 GMT 2025","4059","Webkit","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 10: Verify Subscription in home page",""
"passed","Fri Jan 03 22:12:47 GMT 2025","Fri Jan 03 22:12:47 GMT 2025","224","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 2: POST To All Products List",""
"passed","Fri Jan 03 22:23:23 GMT 2025","Fri Jan 03 22:23:24 GMT 2025","295","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"passed","Fri Jan 03 22:12:47 GMT 2025","Fri Jan 03 22:12:48 GMT 2025","221","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 3: Get All Brands List",""
"passed","Fri Jan 03 22:12:12 GMT 2025","Fri Jan 03 22:12:20 GMT 2025","8325","firefox","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Fri Jan 03 22:12:50 GMT 2025","Fri Jan 03 22:12:50 GMT 2025","249","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 10: POST To Verify Login with invalid details",""
"passed","Fri Jan 03 22:10:16 GMT 2025","Fri Jan 03 22:10:20 GMT 2025","3518","firefox","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 7: Verify Test Cases Page",""
"passed","Fri Jan 03 22:13:37 GMT 2025","Fri Jan 03 22:13:47 GMT 2025","9465","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"passed","Fri Jan 03 22:23:24 GMT 2025","Fri Jan 03 22:23:24 GMT 2025","167","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"passed","Fri Jan 03 22:23:24 GMT 2025","Fri Jan 03 22:23:24 GMT 2025","171","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 12: DELETE METHOD To Delete User Account",""
"passed","Fri Jan 03 22:07:39 GMT 2025","Fri Jan 03 22:07:40 GMT 2025","268","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"passed","Fri Jan 03 22:04:35 GMT 2025","Fri Jan 03 22:04:35 GMT 2025","130","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""jeans""",""
