"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 21:23:45 GMT 2025","Fri Jan 03 21:23:46 GMT 2025","82","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 3: Get All Brands List",""
"skipped","Fri Jan 03 21:23:53 GMT 2025","Fri Jan 03 21:23:53 GMT 2025","1","firefox","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 11: Verify Subscription in Cart page",""
"passed","Fri Jan 03 21:23:50 GMT 2025","Fri Jan 03 21:23:50 GMT 2025","220","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""jeans""",""
"passed","Fri Jan 03 21:23:55 GMT 2025","Fri Jan 03 21:23:56 GMT 2025","202","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"passed","Fri Jan 03 21:23:52 GMT 2025","Fri Jan 03 21:23:52 GMT 2025","252","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"skipped","Fri Jan 03 21:23:53 GMT 2025","Fri Jan 03 21:23:53 GMT 2025","0","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
"passed","Fri Jan 03 21:23:55 GMT 2025","Fri Jan 03 21:23:55 GMT 2025","201","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"skipped","Fri Jan 03 21:23:58 GMT 2025","Fri Jan 03 21:23:58 GMT 2025","0","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 22: Add to cart from Recommended items",""
"skipped","Fri Jan 03 21:23:58 GMT 2025","Fri Jan 03 21:23:58 GMT 2025","1","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 8: Verify All Products and product detail page",""
"passed","Fri Jan 03 21:23:46 GMT 2025","Fri Jan 03 21:23:46 GMT 2025","71","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 8: POST To Verify Login without email parameter",""
"skipped","Fri Jan 03 21:23:53 GMT 2025","Fri Jan 03 21:23:53 GMT 2025","1","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Fri Jan 03 21:23:57 GMT 2025","Fri Jan 03 21:23:57 GMT 2025","243","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"skipped","Fri Jan 03 21:23:58 GMT 2025","Fri Jan 03 21:23:58 GMT 2025","0","Webkit","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Fri Jan 03 21:23:51 GMT 2025","Fri Jan 03 21:23:51 GMT 2025","226","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 10: POST To Verify Login with invalid details",""
"passed","Fri Jan 03 21:23:46 GMT 2025","Fri Jan 03 21:23:46 GMT 2025","72","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 10: POST To Verify Login with invalid details",""
"skipped","Fri Jan 03 21:23:58 GMT 2025","Fri Jan 03 21:23:58 GMT 2025","0","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"skipped","Fri Jan 03 21:23:47 GMT 2025","Fri Jan 03 21:23:47 GMT 2025","0","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 14: Place Order: Register while Checkout",""
"skipped","Fri Jan 03 21:23:58 GMT 2025","Fri Jan 03 21:23:58 GMT 2025","0","Webkit","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Fri Jan 03 21:23:51 GMT 2025","Fri Jan 03 21:23:52 GMT 2025","322","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"skipped","Fri Jan 03 21:23:47 GMT 2025","Fri Jan 03 21:23:47 GMT 2025","0","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
"skipped","Fri Jan 03 21:23:58 GMT 2025","Fri Jan 03 21:23:58 GMT 2025","1","Webkit","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 4: Logout User",""
"passed","Fri Jan 03 21:23:51 GMT 2025","Fri Jan 03 21:23:51 GMT 2025","221","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 7: POST To Verify Login with valid details",""
