"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 06 20:48:40 GMT 2025","Mon Jan 06 20:48:40 GMT 2025","112","Mobile_Chrome","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"passed","Mon Jan 06 20:13:09 GMT 2025","Mon Jan 06 20:13:21 GMT 2025","11805","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Mon Jan 06 20:12:07 GMT 2025","Mon Jan 06 20:12:10 GMT 2025","3089","firefox","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 3: Login User with incorrect email and password",""
"passed","Mon Jan 06 21:22:15 GMT 2025","Mon Jan 06 21:22:26 GMT 2025","11125","Mobile_Safari","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Mon Jan 06 20:51:01 GMT 2025","Mon Jan 06 20:51:04 GMT 2025","2681","Mobile_Chrome","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 11: Verify Subscription in Cart page",""
"passed","Mon Jan 06 20:50:54 GMT 2025","Mon Jan 06 20:50:58 GMT 2025","4183","Mobile_Chrome","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 6: Contact Us Form",""
"passed","Mon Jan 06 20:12:25 GMT 2025","Mon Jan 06 20:12:25 GMT 2025","164","Webkit","api_tests/api_mocked.spec.js","API tests with mocked data","","","API_ 1(3): __Mocked_DATA__ Get All Products List",""
"passed","Mon Jan 06 21:05:05 GMT 2025","Mon Jan 06 21:05:05 GMT 2025","585","Mobile_Safari","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"passed","Mon Jan 06 19:56:34 GMT 2025","Mon Jan 06 19:56:41 GMT 2025","7146","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"passed","Mon Jan 06 20:03:53 GMT 2025","Mon Jan 06 20:03:56 GMT 2025","2514","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 22: Add to cart from Recommended items",""
"passed","Mon Jan 06 19:55:55 GMT 2025","Mon Jan 06 19:55:55 GMT 2025","106","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"passed","Mon Jan 06 21:05:05 GMT 2025","Mon Jan 06 21:05:06 GMT 2025","475","Mobile_Safari","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"passed","Mon Jan 06 21:34:44 GMT 2025","Mon Jan 06 21:34:47 GMT 2025","2659","Mobile_Safari","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 5: Register User with existing email",""
"passed","Mon Jan 06 20:01:50 GMT 2025","Mon Jan 06 20:01:55 GMT 2025","4991","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Mon Jan 06 21:17:05 GMT 2025","Mon Jan 06 21:17:08 GMT 2025","2866","Mobile_Safari","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
"passed","Mon Jan 06 21:05:00 GMT 2025","Mon Jan 06 21:05:01 GMT 2025","260","Mobile_Safari","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 1: Get All Products List",""
"passed","Mon Jan 06 20:12:59 GMT 2025","Mon Jan 06 20:13:09 GMT 2025","9774","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Mon Jan 06 20:02:09 GMT 2025","Mon Jan 06 20:02:09 GMT 2025","261","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 6: POST To Search Product without search_product parameter",""
"passed","Mon Jan 06 20:01:28 GMT 2025","Mon Jan 06 20:01:31 GMT 2025","2787","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 21: Add review on product",""
"passed","Mon Jan 06 20:04:19 GMT 2025","Mon Jan 06 20:04:27 GMT 2025","8919","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 24: Download Invoice after purchase order",""
"passed","Mon Jan 06 20:12:22 GMT 2025","Mon Jan 06 20:12:22 GMT 2025","489","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 8: POST To Verify Login without email parameter",""
"passed","Mon Jan 06 21:05:06 GMT 2025","Mon Jan 06 21:05:06 GMT 2025","384","Mobile_Safari","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 12: DELETE METHOD To Delete User Account",""
"passed","Mon Jan 06 20:28:19 GMT 2025","Mon Jan 06 20:28:22 GMT 2025","2801","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 9: Search Product",""
"passed","Mon Jan 06 20:11:54 GMT 2025","Mon Jan 06 20:12:03 GMT 2025","9066","firefox","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Mon Jan 06 20:03:51 GMT 2025","Mon Jan 06 20:03:53 GMT 2025","2582","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
"passed","Mon Jan 06 21:05:02 GMT 2025","Mon Jan 06 21:05:02 GMT 2025","365","Mobile_Safari","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"passed","Mon Jan 06 20:48:43 GMT 2025","Mon Jan 06 20:48:43 GMT 2025","356","Mobile_Chrome","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"passed","Mon Jan 06 20:48:20 GMT 2025","Mon Jan 06 20:48:24 GMT 2025","3294","Microsoft Edge","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 4: Logout User",""
