"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 06 19:00:47 GMT 2025","Mon Jan 06 19:00:49 GMT 2025","2484","Mobile_Safari","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 22: Add to cart from Recommended items",""
"passed","Mon Jan 06 18:55:44 GMT 2025","Mon Jan 06 18:55:44 GMT 2025","282","Mobile_Chrome","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 8: POST To Verify Login without email parameter",""
"passed","Mon Jan 06 18:54:41 GMT 2025","Mon Jan 06 18:54:45 GMT 2025","4156","Microsoft Edge","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 21: Add review on product",""
"passed","Mon Jan 06 18:37:45 GMT 2025","Mon Jan 06 18:37:53 GMT 2025","7642","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Mon Jan 06 18:50:49 GMT 2025","Mon Jan 06 18:50:57 GMT 2025","7492","Microsoft Edge","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Mon Jan 06 18:47:58 GMT 2025","Mon Jan 06 18:47:58 GMT 2025","352","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"passed","Mon Jan 06 18:46:26 GMT 2025","Mon Jan 06 18:46:29 GMT 2025","3286","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 8: Verify All Products and product detail page",""
"passed","Mon Jan 06 18:56:47 GMT 2025","Mon Jan 06 18:56:54 GMT 2025","6694","Mobile_Chrome","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 24: Download Invoice after purchase order",""
"passed","Mon Jan 06 19:04:04 GMT 2025","Mon Jan 06 19:04:07 GMT 2025","2975","Mobile_Safari","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 3: Login User with incorrect email and password",""
"passed","Mon Jan 06 18:55:44 GMT 2025","Mon Jan 06 18:55:44 GMT 2025","278","Mobile_Chrome","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 7: POST To Verify Login with valid details",""
"passed","Mon Jan 06 18:47:57 GMT 2025","Mon Jan 06 18:47:58 GMT 2025","509","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"passed","Mon Jan 06 18:43:20 GMT 2025","Mon Jan 06 18:43:20 GMT 2025","251","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 2: POST To All Products List",""
"passed","Mon Jan 06 19:00:34 GMT 2025","Mon Jan 06 19:00:34 GMT 2025","296","Mobile_Safari","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"passed","Mon Jan 06 18:37:18 GMT 2025","Mon Jan 06 18:37:19 GMT 2025","100","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"passed","Mon Jan 06 18:51:56 GMT 2025","Mon Jan 06 18:52:03 GMT 2025","7069","Microsoft Edge","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Mon Jan 06 18:37:18 GMT 2025","Mon Jan 06 18:37:18 GMT 2025","99","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 3: Get All Brands List",""
"passed","Mon Jan 06 19:00:20 GMT 2025","Mon Jan 06 19:00:23 GMT 2025","2495","Mobile_Chrome","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
"passed","Mon Jan 06 18:46:45 GMT 2025","Mon Jan 06 18:46:48 GMT 2025","2994","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"passed","Mon Jan 06 18:47:23 GMT 2025","Mon Jan 06 18:47:26 GMT 2025","2627","Webkit","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 3: Login User with incorrect email and password",""
"passed","Mon Jan 06 19:00:41 GMT 2025","Mon Jan 06 19:00:44 GMT 2025","2679","Mobile_Safari","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Mon Jan 06 19:00:39 GMT 2025","Mon Jan 06 19:00:39 GMT 2025","286","Mobile_Safari","api_tests/api_mocked.spec.js","API tests with mocked data","","","API_ 1(3): __Mocked_DATA__ Get All Products List",""
"passed","Mon Jan 06 18:45:19 GMT 2025","Mon Jan 06 18:45:29 GMT 2025","10000","Webkit","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 6: Contact Us Form",""
"passed","Mon Jan 06 18:47:55 GMT 2025","Mon Jan 06 18:47:55 GMT 2025","150","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"passed","Mon Jan 06 18:43:21 GMT 2025","Mon Jan 06 18:43:22 GMT 2025","549","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"passed","Mon Jan 06 18:43:20 GMT 2025","Mon Jan 06 18:43:20 GMT 2025","269","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"passed","Mon Jan 06 18:56:43 GMT 2025","Mon Jan 06 18:56:47 GMT 2025","4543","Mobile_Chrome","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Mon Jan 06 18:37:53 GMT 2025","Mon Jan 06 18:37:58 GMT 2025","5477","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Mon Jan 06 18:37:20 GMT 2025","Mon Jan 06 18:37:20 GMT 2025","191","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 12: DELETE METHOD To Delete User Account",""
"passed","Mon Jan 06 19:00:44 GMT 2025","Mon Jan 06 19:00:47 GMT 2025","2596","Mobile_Safari","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
"passed","Mon Jan 06 18:46:30 GMT 2025","Mon Jan 06 18:46:32 GMT 2025","2609","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 9: Search Product",""
"passed","Mon Jan 06 18:39:42 GMT 2025","Mon Jan 06 18:39:42 GMT 2025","241","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"passed","Mon Jan 06 18:37:36 GMT 2025","Mon Jan 06 18:37:47 GMT 2025","11263","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"passed","Mon Jan 06 18:39:43 GMT 2025","Mon Jan 06 18:39:43 GMT 2025","230","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 6: POST To Search Product without search_product parameter",""
"failed","Mon Jan 06 18:55:06 GMT 2025","Mon Jan 06 18:55:08 GMT 2025","1991","Microsoft Edge","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"passed","Mon Jan 06 18:47:55 GMT 2025","Mon Jan 06 18:47:56 GMT 2025","172","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""jeans""",""
"passed","Mon Jan 06 19:04:00 GMT 2025","Mon Jan 06 19:04:04 GMT 2025","4104","Mobile_Safari","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
"passed","Mon Jan 06 19:00:31 GMT 2025","Mon Jan 06 19:00:40 GMT 2025","8731","Mobile_Chrome","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Mon Jan 06 18:40:25 GMT 2025","Mon Jan 06 18:40:27 GMT 2025","2346","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
