"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 16 19:32:10 GMT 2025","Thu Jan 16 19:32:14 GMT 2025","4742","chromium","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 6: Contact Us Form",""
"passed","Thu Jan 16 19:31:18 GMT 2025","Thu Jan 16 19:31:18 GMT 2025","154","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"passed","Thu Jan 16 19:31:19 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","83","chromium","api_tests/api_mocked.spec.js","API tests with mocked data","","","API_ 1(3): __Mocked_DATA__ Get All Products List",""
"passed","Thu Jan 16 19:31:19 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","506","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 9: DELETE To Verify Login",""
"passed","Thu Jan 16 19:31:45 GMT 2025","Thu Jan 16 19:31:53 GMT 2025","8825","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Thu Jan 16 19:31:18 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","132","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 6: POST To Search Product without search_product parameter",""
"passed","Thu Jan 16 19:31:17 GMT 2025","Thu Jan 16 19:31:18 GMT 2025","554","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 2: POST To All Products List",""
"passed","Thu Jan 16 19:31:18 GMT 2025","Thu Jan 16 19:31:18 GMT 2025","209","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""top""",""
"passed","Thu Jan 16 19:31:18 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","420","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 7: POST To Verify Login with valid details",""
"passed","Thu Jan 16 19:32:37 GMT 2025","Thu Jan 16 19:32:53 GMT 2025","16225","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 21: Add review on product",""
"passed","Thu Jan 16 19:31:44 GMT 2025","Thu Jan 16 19:31:54 GMT 2025","10464","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Thu Jan 16 19:31:36 GMT 2025","Thu Jan 16 19:31:43 GMT 2025","6742","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 22: Add to cart from Recommended items",""
"passed","Thu Jan 16 19:32:11 GMT 2025","Thu Jan 16 19:32:15 GMT 2025","3973","chromium","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 11: Verify Subscription in Cart page",""
"passed","Thu Jan 16 19:31:19 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","534","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 8: POST To Verify Login without email parameter",""
"passed","Thu Jan 16 19:31:18 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","140","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""jeans""",""
"passed","Thu Jan 16 19:33:10 GMT 2025","Thu Jan 16 19:33:13 GMT 2025","2702","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"passed","Thu Jan 16 19:31:19 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","440","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 10: POST To Verify Login with invalid details",""
"passed","Thu Jan 16 19:32:57 GMT 2025","Thu Jan 16 19:33:04 GMT 2025","7211","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Thu Jan 16 19:32:34 GMT 2025","Thu Jan 16 19:32:38 GMT 2025","3276","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 9: Search Product",""
"passed","Thu Jan 16 19:31:17 GMT 2025","Thu Jan 16 19:31:18 GMT 2025","568","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 3: Get All Brands List",""
"passed","Thu Jan 16 19:32:44 GMT 2025","Thu Jan 16 19:32:54 GMT 2025","10625","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 20: Search Products and Verify Cart After Login",""
"passed","Thu Jan 16 19:32:38 GMT 2025","Thu Jan 16 19:32:40 GMT 2025","2296","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 19: View & Cart Brand Products",""
"passed","Thu Jan 16 19:33:05 GMT 2025","Thu Jan 16 19:33:08 GMT 2025","3145","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 4: Logout User",""
"passed","Thu Jan 16 19:31:19 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","374","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 12: DELETE METHOD To Delete User Account",""
"passed","Thu Jan 16 19:31:36 GMT 2025","Thu Jan 16 19:31:44 GMT 2025","7905","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Thu Jan 16 19:31:19 GMT 2025","Thu Jan 16 19:31:20 GMT 2025","465","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"passed","Thu Jan 16 19:32:15 GMT 2025","Thu Jan 16 19:32:18 GMT 2025","2202","chromium","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 7: Verify Test Cases Page",""
"passed","Thu Jan 16 19:32:19 GMT 2025","Thu Jan 16 19:32:27 GMT 2025","7586","chromium","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Thu Jan 16 19:31:18 GMT 2025","Thu Jan 16 19:31:18 GMT 2025","170","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"passed","Thu Jan 16 19:33:09 GMT 2025","Thu Jan 16 19:33:14 GMT 2025","4343","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
"passed","Thu Jan 16 19:31:19 GMT 2025","Thu Jan 16 19:31:19 GMT 2025","571","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 13: PUT METHOD To Update User Account",""
"passed","Thu Jan 16 19:31:52 GMT 2025","Thu Jan 16 19:31:59 GMT 2025","6951","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 24: Download Invoice after purchase order",""
"passed","Thu Jan 16 19:33:08 GMT 2025","Thu Jan 16 19:33:11 GMT 2025","2823","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 5: Register User with existing email",""
"passed","Thu Jan 16 19:31:35 GMT 2025","Thu Jan 16 19:31:50 GMT 2025","14944","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"passed","Thu Jan 16 19:32:31 GMT 2025","Thu Jan 16 19:32:34 GMT 2025","3192","chromium","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Thu Jan 16 19:31:43 GMT 2025","Thu Jan 16 19:31:55 GMT 2025","11821","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Thu Jan 16 19:31:17 GMT 2025","Thu Jan 16 19:31:18 GMT 2025","646","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 1: Get All Products List",""
"passed","Thu Jan 16 19:31:36 GMT 2025","Thu Jan 16 19:31:42 GMT 2025","6265","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
"passed","Thu Jan 16 19:33:11 GMT 2025","Thu Jan 16 19:33:15 GMT 2025","3339","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 3: Login User with incorrect email and password",""
"passed","Thu Jan 16 19:32:32 GMT 2025","Thu Jan 16 19:32:36 GMT 2025","4246","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 8: Verify All Products and product detail page",""
"passed","Thu Jan 16 19:32:00 GMT 2025","Thu Jan 16 19:32:03 GMT 2025","2847","chromium","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 10: Verify Subscription in home page",""
"passed","Thu Jan 16 19:31:17 GMT 2025","Thu Jan 16 19:31:18 GMT 2025","932","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 11: POST To Create/Register User Account",""
