"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"skipped","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","1","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"skipped","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","1","chromium","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"skipped","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","0","chromium","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 7: Verify Test Cases Page",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 8: Verify All Products and product detail page",""
"passed","Fri Jan 03 21:11:51 GMT 2025","Fri Jan 03 21:11:51 GMT 2025","265","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 10: POST To Verify Login with invalid details",""
"passed","Fri Jan 03 21:11:56 GMT 2025","Fri Jan 03 21:11:57 GMT 2025","207","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""jeans""",""
"skipped","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","0","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
"passed","Fri Jan 03 21:11:45 GMT 2025","Fri Jan 03 21:11:45 GMT 2025","71","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 6: POST To Search Product without search_product parameter",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 14: Place Order: Register while Checkout",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 10: Verify Subscription in home page",""
"skipped","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","0","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 21: Add review on product",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 9: Search Product",""
"passed","Fri Jan 03 21:11:52 GMT 2025","Fri Jan 03 21:11:52 GMT 2025","249","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"passed","Fri Jan 03 21:11:58 GMT 2025","Fri Jan 03 21:11:58 GMT 2025","196","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 9: DELETE To Verify Login",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 4: Logout User",""
"skipped","Fri Jan 03 21:11:52 GMT 2025","Fri Jan 03 21:11:52 GMT 2025","0","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Fri Jan 03 21:11:57 GMT 2025","Fri Jan 03 21:11:57 GMT 2025","204","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 11: POST To Create/Register User Account",""
"passed","Fri Jan 03 21:11:56 GMT 2025","Fri Jan 03 21:11:56 GMT 2025","368","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""top""",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Fri Jan 03 21:11:56 GMT 2025","Fri Jan 03 21:11:56 GMT 2025","205","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"skipped","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","0","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 24: Download Invoice after purchase order",""
"skipped","Fri Jan 03 21:11:52 GMT 2025","Fri Jan 03 21:11:52 GMT 2025","1","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Fri Jan 03 21:11:45 GMT 2025","Fri Jan 03 21:11:45 GMT 2025","87","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 4: PUT To All Brands List",""
"skipped","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","0","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"passed","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","80","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 20: Search Products and Verify Cart After Login",""
"skipped","Fri Jan 03 21:11:52 GMT 2025","Fri Jan 03 21:11:52 GMT 2025","0","firefox","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 10: Verify Subscription in home page",""
"passed","Fri Jan 03 21:11:50 GMT 2025","Fri Jan 03 21:11:50 GMT 2025","237","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 11: POST To Create/Register User Account",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 22: Add to cart from Recommended items",""
"skipped","Fri Jan 03 21:11:52 GMT 2025","Fri Jan 03 21:11:52 GMT 2025","0","firefox","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"skipped","Fri Jan 03 21:11:59 GMT 2025","Fri Jan 03 21:11:59 GMT 2025","0","Webkit","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 3: Login User with incorrect email and password",""
"skipped","Fri Jan 03 21:11:46 GMT 2025","Fri Jan 03 21:11:46 GMT 2025","0","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 19: View & Cart Brand Products",""
"skipped","Fri Jan 03 21:11:52 GMT 2025","Fri Jan 03 21:11:52 GMT 2025","1","firefox","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 11: Verify Subscription in Cart page",""
