"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 16 17:22:04 GMT 2025","Thu Jan 16 17:22:08 GMT 2025","3236","Mobile_Chrome","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Thu Jan 16 17:11:53 GMT 2025","Thu Jan 16 17:12:02 GMT 2025","9577","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Thu Jan 16 17:15:08 GMT 2025","Thu Jan 16 17:15:32 GMT 2025","23649","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Thu Jan 16 17:16:36 GMT 2025","Thu Jan 16 17:16:54 GMT 2025","17820","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 20: Search Products and Verify Cart After Login",""
"passed","Thu Jan 16 17:19:17 GMT 2025","Thu Jan 16 17:19:20 GMT 2025","3452","Microsoft Edge","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Thu Jan 16 17:17:56 GMT 2025","Thu Jan 16 17:18:03 GMT 2025","6535","Microsoft Edge","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 17: Remove Products From Cart",""
"passed","Thu Jan 16 17:10:19 GMT 2025","Thu Jan 16 17:10:20 GMT 2025","543","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 12: DELETE METHOD To Delete User Account",""
"passed","Thu Jan 16 17:10:42 GMT 2025","Thu Jan 16 17:10:52 GMT 2025","9870","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Thu Jan 16 17:10:36 GMT 2025","Thu Jan 16 17:10:42 GMT 2025","6517","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Thu Jan 16 17:19:39 GMT 2025","Thu Jan 16 17:19:52 GMT 2025","13092","Microsoft Edge","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 20: Search Products and Verify Cart After Login",""
"passed","Thu Jan 16 17:11:13 GMT 2025","Thu Jan 16 17:11:15 GMT 2025","2403","chromium","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 7: Verify Test Cases Page",""
"passed","Thu Jan 16 17:25:08 GMT 2025","Thu Jan 16 17:25:13 GMT 2025","4339","Mobile_Safari","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 7: Verify Test Cases Page",""
"passed","Thu Jan 16 17:14:35 GMT 2025","Thu Jan 16 17:14:36 GMT 2025","479","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 3: Get All Brands List",""
"passed","Thu Jan 16 17:14:45 GMT 2025","Thu Jan 16 17:14:48 GMT 2025","2965","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 22: Add to cart from Recommended items",""
"passed","Thu Jan 16 17:11:56 GMT 2025","Thu Jan 16 17:12:02 GMT 2025","6804","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
"passed","Thu Jan 16 17:13:23 GMT 2025","Thu Jan 16 17:13:27 GMT 2025","4490","firefox","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 7: Verify Test Cases Page",""
"passed","Thu Jan 16 17:16:23 GMT 2025","Thu Jan 16 17:16:26 GMT 2025","2643","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"passed","Thu Jan 16 17:12:03 GMT 2025","Thu Jan 16 17:12:06 GMT 2025","2488","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 5: Register User with existing email",""
"passed","Thu Jan 16 17:17:12 GMT 2025","Thu Jan 16 17:17:20 GMT 2025","7908","Webkit","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 3: Login User with incorrect email and password",""
"passed","Thu Jan 16 17:18:44 GMT 2025","Thu Jan 16 17:18:49 GMT 2025","4881","Microsoft Edge","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 6: Contact Us Form",""
"passed","Thu Jan 16 17:13:20 GMT 2025","Thu Jan 16 17:13:25 GMT 2025","5139","firefox","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 11: Verify Subscription in Cart page",""
"passed","Thu Jan 16 17:17:38 GMT 2025","Thu Jan 16 17:17:38 GMT 2025","304","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"passed","Thu Jan 16 17:18:35 GMT 2025","Thu Jan 16 17:18:38 GMT 2025","3719","Microsoft Edge","e2e/contactUs_subscription.spec.js","Tests for the sections: Contact Us, Subscriptions","","","Test Case 10: Verify Subscription in home page",""
"passed","Thu Jan 16 17:14:39 GMT 2025","Thu Jan 16 17:14:39 GMT 2025","918","Webkit","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 14: GET user account detail by email",""
"passed","Thu Jan 16 17:12:07 GMT 2025","Thu Jan 16 17:12:08 GMT 2025","1566","firefox","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 11: POST To Create/Register User Account",""
"passed","Thu Jan 16 17:22:54 GMT 2025","Thu Jan 16 17:23:04 GMT 2025","10172","Mobile_Chrome","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
