"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 04 20:39:32 GMT 2025","Sat Jan 04 20:39:36 GMT 2025","3699","Mobile_Chrome","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 7: Verify Test Cases Page",""
"passed","Sat Jan 04 19:25:59 GMT 2025","Sat Jan 04 19:26:03 GMT 2025","4279","chromium","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 3: Login User with incorrect email and password",""
"passed","Sat Jan 04 19:25:01 GMT 2025","Sat Jan 04 19:25:03 GMT 2025","2354","chromium","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 19: View & Cart Brand Products",""
"passed","Sat Jan 04 20:08:37 GMT 2025","Sat Jan 04 20:08:47 GMT 2025","10617","Webkit","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Sat Jan 04 20:17:45 GMT 2025","Sat Jan 04 20:17:45 GMT 2025","137","Mobile_Chrome","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 5: POST To Search Product (Positive test + preconditions for term ""tshirt""",""
"failed","Sat Jan 04 20:43:34 GMT 2025","Sat Jan 04 20:43:42 GMT 2025","7656","Mobile_Chrome","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 18: View Category Products",""
"passed","Sat Jan 04 20:10:33 GMT 2025","Sat Jan 04 20:10:35 GMT 2025","2434","Microsoft Edge","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 22: Add to cart from Recommended items",""
"passed","Sat Jan 04 20:47:17 GMT 2025","Sat Jan 04 20:47:17 GMT 2025","227","Mobile_Safari","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 7: POST To Verify Login with valid details",""
"passed","Sat Jan 04 20:16:50 GMT 2025","Sat Jan 04 20:16:58 GMT 2025","7908","Microsoft Edge","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Sat Jan 04 20:06:38 GMT 2025","Sat Jan 04 20:06:41 GMT 2025","3289","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 9: Search Product",""
"passed","Sat Jan 04 20:09:35 GMT 2025","Sat Jan 04 20:09:35 GMT 2025","169","Microsoft Edge","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 10: POST To Verify Login with invalid details",""
"passed","Sat Jan 04 20:39:44 GMT 2025","Sat Jan 04 20:39:46 GMT 2025","2756","Mobile_Chrome","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 19:33:10 GMT 2025","Sat Jan 04 19:33:17 GMT 2025","7010","firefox","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
