"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 23:16:19 GMT 2025","Fri Jan 03 23:16:21 GMT 2025","1898","Microsoft Edge","e2e/otherTests.spec.js","Tests for the sections: Other tests","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Fri Jan 03 23:10:37 GMT 2025","Fri Jan 03 23:10:41 GMT 2025","3392","Webkit","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 21: Add review on product",""
"passed","Fri Jan 03 22:44:08 GMT 2025","Fri Jan 03 22:44:12 GMT 2025","4002","chromium","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 24: Download Invoice after purchase order",""
"passed","Fri Jan 03 22:42:55 GMT 2025","Fri Jan 03 22:42:55 GMT 2025","319","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 1: Get All Products List",""
"passed","Fri Jan 03 22:58:02 GMT 2025","Fri Jan 03 22:58:10 GMT 2025","8614","Webkit","e2e/cartCheckoutPayment.spec.js","Tests for the sections: Cart, Checkout, Payment","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"passed","Fri Jan 03 23:19:31 GMT 2025","Fri Jan 03 23:19:36 GMT 2025","5382","Microsoft Edge","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 5: Register User with existing email",""
"passed","Fri Jan 03 22:56:03 GMT 2025","Fri Jan 03 22:56:08 GMT 2025","4584","firefox","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 2: Login User with correct email and password",""
"passed","Fri Jan 03 23:19:07 GMT 2025","Fri Jan 03 23:19:15 GMT 2025","7566","Microsoft Edge","e2e/signupLogin.spec.js","Tests for the sections: Sign Up, Login","","","Test Case 1: Register User",""
"passed","Fri Jan 03 22:42:56 GMT 2025","Fri Jan 03 22:42:56 GMT 2025","70","chromium","api_tests/api_automation.spec.js","API tests for the site automationexercise.com","","","API_ 6: POST To Search Product without search_product parameter",""
"passed","Fri Jan 03 23:17:15 GMT 2025","Fri Jan 03 23:17:21 GMT 2025","6282","Microsoft Edge","e2e/products.spec.js","Tests for the sections: Products","","","Test Case 20: Search Products and Verify Cart After Login",""
